emp_no,first_name,last_name,to_date
16679,Domenick,Cummings,9999-01-01
16683,Hatem,Ghandeharizadeh,9999-01-01
16706,Gad,Krone,9999-01-01
16719,Sasan,Benantar,9999-01-01
16723,Mohd,Randt,9999-01-01
16731,Domenico,Versino,9999-01-01
16733,Zijian,Serna,9999-01-01
16759,Vojin,Masaki,9999-01-01
16799,Shigeichiro,Bamford,9999-01-01
16806,Sreekrishna,Dayana,9999-01-01
16808,Kiyokazu,Katiyar,9999-01-01
16851,Leon,Stasinski,9999-01-01
16858,Akeno,Gustavson,9999-01-01
16868,Gou,Vandervoorde,9999-01-01
16869,Yakkov,Huttel,9999-01-01
16871,Munir,Stiles,9999-01-01
16880,Honesty,Bresenham,9999-01-01
16885,Ronghao,Stentiford,9999-01-01
16910,Kazunori,Botman,9999-01-01
16919,Tesuya,Yurov,9999-01-01
16921,Evgueni,Yeung,9999-01-01
16954,Akhilish,Apsitis,9999-01-01
16969,Sanjit,Braccini,9999-01-01
16986,Hirochika,Gecseg,9999-01-01
16988,Xiong,Peron,9999-01-01
16996,Shigenori,Millington,9999-01-01
16999,Bezalel,Sadowsky,9999-01-01
17012,Valdiodio,Petereit,9999-01-01
17024,Ewing,Siepmann,9999-01-01
17048,Christoph,Murthy,9999-01-01
17055,Marin,Wixon,9999-01-01
17063,Anoosh,Thiran,9999-01-01
17068,Bodh,Gopalakrishnan,9999-01-01
17072,Richara,Bala,9999-01-01
17076,Gudjon,Hitomi,9999-01-01
17078,Gill,Hinsberger,9999-01-01
17089,Rafail,Erman,9999-01-01
17097,Cathie,Berztiss,9999-01-01
17098,Xuedong,Gelosh,9999-01-01
17101,Sandeepan,Compeau,9999-01-01
17103,Takahiro,Feldmann,9999-01-01
17120,Yifei,Polupanov,9999-01-01
17125,Akhilish,Zweizig,9999-01-01
17143,Ziyad,Munke,9999-01-01
17146,Aemilian,Barbanera,9999-01-01
17158,Danai,Vecchio,9999-01-01
17159,Quingbo,Mitchem,9999-01-01
17160,Shay,Montemayor,9999-01-01
17185,Danai,Wilfing,9999-01-01
17199,Vasilis,Guardalben,9999-01-01
17204,Jacqueline,Erdmenger,9999-01-01
17220,Lorien,Panwar,9999-01-01
17222,Leen,Muchinsky,9999-01-01
17224,Denis,Back,9999-01-01
17235,Ronnie,Rissanen,9999-01-01
17245,Neven,Milicia,9999-01-01
17260,Abdulah,Famili,9999-01-01
17280,Xuejia,Merle,9999-01-01
17294,Shrikanth,Pietrzykowski,9999-01-01
17322,Candida,Fordan,9999-01-01
17329,Shaunak,Tyugu,9999-01-01
17339,Fan,Mullainathan,9999-01-01
17340,Yurii,Brookman,9999-01-01
17352,Muneo,Katiyar,9999-01-01
17355,Mingzeng,Weisert,9999-01-01
17384,Youngkon,Nooteboom,9999-01-01
17387,Shir,Serra,9999-01-01
17396,Valeri,Henders,9999-01-01
17397,Kenroku,Hardjono,9999-01-01
17412,Leni,Vilarrasa,9999-01-01
17416,Kitty,Rissanen,9999-01-01
17428,Pantung,Keustermans,9999-01-01
17448,Makato,Belinskaya,9999-01-01
17468,Abdelghani,Irland,9999-01-01
17470,Genevieve,Lichtner,9999-01-01
17472,Murthy,Verhoeff,9999-01-01
17489,Karlis,Vigier,9999-01-01
17500,Jinya,Bratsberg,9999-01-01
17505,Gunilla,Moffat,9999-01-01
17512,Frederique,Hofmeyr,9999-01-01
17516,Rosita,Dulli,9999-01-01
17520,Shahab,Keohane,9999-01-01
17544,Kien,Marletta,9999-01-01
17552,Pradeep,Neiman,9999-01-01
17556,Makato,Tsukuda,9999-01-01
17559,Annemarie,Papastamatiou,9999-01-01
17573,Berthier,Deverell,9999-01-01
17576,Behnaam,Krybus,9999-01-01
17582,Kauko,Spieker,9999-01-01
17584,Emdad,Coorg,9999-01-01
17589,Xuejia,Denti,9999-01-01
17625,Prodip,Mandelberg,9999-01-01
17647,Vasilis,Swab,9999-01-01
17674,Adib,Braccini,9999-01-01
17681,Eran,Schauser,9999-01-01
17683,Bernt,Henders,9999-01-01
17695,Kazuhiro,Chvatal,9999-01-01
17696,Feiyu,Kusalik,9999-01-01
17699,Radhia,Heping,9999-01-01
17704,Vatsa,Broomell,9999-01-01
17705,Toshimo,Mellouli,9999-01-01
17711,Owen,Katiyar,9999-01-01
17716,Josyula,Vitiello,9999-01-01
17728,Tsuneo,Lienhardt,9999-01-01
17798,Guangming,Suessmith,9999-01-01
17807,Jianhua,Glowinski,9999-01-01
17815,Shuji,Wissmann,9999-01-01
17816,Toshimo,Kenevan,9999-01-01
17840,Tonny,Sherertz,9999-01-01
17874,Rutger,Minakawa,9999-01-01
17891,Isaac,Luiz,9999-01-01
17900,Sakthirel,Belinskaya,9999-01-01
17907,Kotesh,Bernini,9999-01-01
17916,Sukumar,Morrin,9999-01-01
17925,Adamantios,Baezner,9999-01-01
17968,Susanna,Murillo,9999-01-01
17986,Oguz,Angelopoulos,9999-01-01
17995,Oldrich,Vickson,9999-01-01
18006,Vidya,Hanabata,9999-01-01
18013,Jiong,Shanbhogue,9999-01-01
18016,Somnath,Kaminger,9999-01-01
18024,Uzi,Casperson,9999-01-01
18030,Jasminko,Brookner,9999-01-01
18061,Francesca,Taubman,9999-01-01
18068,Geoff,Lorie,9999-01-01
18075,Lein,Goodrum,9999-01-01
18080,Satyanarayana,Rosar,9999-01-01
18086,Brewster,Szmurlo,9999-01-01
18095,Tse,Puppe,9999-01-01
18108,Sanjai,Genin,9999-01-01
18123,Kristinn,Hitomi,9999-01-01
18130,Claudi,Cairo,9999-01-01
18138,Moni,Baezner,9999-01-01
18155,Dayanand,Danlos,9999-01-01
18181,Gregory,Beerel,9999-01-01
18208,Demin,Irland,9999-01-01
18210,Mabo,Radhakrishnan,9999-01-01
18212,Constantino,Journel,9999-01-01
18223,Gully,Mitchem,9999-01-01
18230,Kristian,Dulin,9999-01-01
18242,Shichao,Demian,9999-01-01
18250,Godehard,Orlowski,9999-01-01
18251,Alair,Panangaden,9999-01-01
18261,Shridhar,Baak,9999-01-01
18274,Yefim,Karnin,9999-01-01
18316,Hongzue,Msuda,9999-01-01
18323,Oddvar,Tiemann,9999-01-01
18327,Sadegh,Alblas,9999-01-01
18369,Pintsang,Backhouse,9999-01-01
18376,Wayne,Stranks,9999-01-01
18382,Remko,Mattern,9999-01-01
18401,Vidya,Itzfeldt,9999-01-01
18402,Bernice,Ritzmann,9999-01-01
18403,Vidya,Morrow,9999-01-01
18407,Marsja,Luit,9999-01-01
18427,Kiyomitsu,Qiwen,9999-01-01
18438,Chiradeep,Iacovou,9999-01-01
18443,Florina,Swick,9999-01-01
18448,Rosine,Bazelow,9999-01-01
18450,Takahito,Hoppenstand,9999-01-01
18459,Shuzo,Kavanagh,9999-01-01
18468,Kirk,Cunliffe,9999-01-01
18478,Mitsuyuki,Stranks,9999-01-01
18492,Turgut,Brickell,9999-01-01
18503,Mechthild,Marletta,9999-01-01
18511,Pascal,Marzano,9999-01-01
18521,Irene,Dulli,9999-01-01
18532,Joydip,Onuegbe,9999-01-01
18542,Tiina,Anido,9999-01-01
18547,Gladys,Sankaranarayanan,9999-01-01
18571,Xinglin,Flowers,9999-01-01
18581,Mitsuyuki,Ranai,9999-01-01
18662,Bouchung,Luck,9999-01-01
18663,Rafols,Sridhar,9999-01-01
18664,Itzchak,Akaboshi,9999-01-01
18671,Shan,Nastansky,9999-01-01
18673,Ohad,Orlowski,9999-01-01
18679,Roded,Lambe,9999-01-01
18706,Debaprosad,Schicker,9999-01-01
18723,Yechezkel,Baumann,9999-01-01
18756,Premal,Narahari,9999-01-01
18770,Fei,Yurek,9999-01-01
18771,Domenick,Haraldson,9999-01-01
18782,Fan,Pepe,9999-01-01
18784,Pohua,Hempstead,9999-01-01
18786,Guozhong,Veevers,9999-01-01
18789,Reinhold,Domenig,9999-01-01
18806,Akhilish,Petereit,9999-01-01
18809,Laurentiu,Munoz,9999-01-01
18811,Cheong,Oxenboll,9999-01-01
18817,Kristin,Xiaoshan,9999-01-01
18832,Pasqua,DiGiano,9999-01-01
18833,Roded,Majewski,9999-01-01
18835,Uwe,Lieblein,9999-01-01
18865,Roselyn,Beutelspacher,9999-01-01
18888,Sajjan,Stassinopoulos,9999-01-01
18890,Pasqua,Litecky,9999-01-01
18919,Remco,Stille,9999-01-01
18921,Maren,Radwan,9999-01-01
18927,Muneo,Msuda,9999-01-01
18933,Barun,Panienski,9999-01-01
18943,Anneli,Rando,9999-01-01
18946,Gio,Warwick,9999-01-01
18955,Ziya,Flexer,9999-01-01
18979,Girolamo,Fujisawa,9999-01-01
18986,Pintsang,Babu,9999-01-01
18989,Goh,Quittner,9999-01-01
19006,Martina,Hempstead,9999-01-01
19012,Gal,Panangaden,9999-01-01
19027,Ferdinand,Nanard,9999-01-01
19029,Khosrow,Jiang,9999-01-01
19031,Rosella,Pollock,9999-01-01
19035,Fuqing,Bellone,9999-01-01
19042,Rosita,Levergood,9999-01-01
19051,Marek,Cappello,9999-01-01
19052,Perla,Denna,9999-01-01
19076,Hein,Ferretti,9999-01-01
19108,Ghassan,Tramer,9999-01-01
19109,Jenwei,Denis,9999-01-01
19113,Persi,Bahr,9999-01-01
19114,Jayson,Pietracaprina,9999-01-01
19120,Giri,Qiwen,9999-01-01
19129,Bowen,Jiafu,9999-01-01
19134,Seongbin,Bakhtari,9999-01-01
19147,Chaitali,Bennis,9999-01-01
19151,Jeanne,Peral,9999-01-01
19154,Inderjeet,Denna,9999-01-01
19160,Tetsurou,Jervis,9999-01-01
19162,Chinho,Fadgyas,9999-01-01
19192,Yinlin,Schusler,9999-01-01
19194,Uta,Pramanik,9999-01-01
19202,Tommaso,Munke,9999-01-01
19205,Moto,Sinitsyn,9999-01-01
19209,Berhard,Encarnacion,9999-01-01
19244,Guenter,Vitiello,9999-01-01
19256,Rosita,Riexinger,9999-01-01
19259,Anoosh,Pelc,9999-01-01
19293,Elvia,Frezza,9999-01-01
19294,IEEE,Schoegge,9999-01-01
19318,Xianlong,Halevi,9999-01-01
19328,Yannik,Smeets,9999-01-01
19329,Alair,Marletta,9999-01-01
19333,Sanjeeva,Schrooten,9999-01-01
19335,Susanta,Khalid,9999-01-01
19356,Masato,Prenel,9999-01-01
19381,Xiahua,Holburn,9999-01-01
19386,Leandro,Peltason,9999-01-01
19393,Boaz,Back,9999-01-01
19394,Charmane,Bahl,9999-01-01
19397,Arnd,Diderrich,9999-01-01
19406,Sakthirel,Lindenbaum,9999-01-01
19419,Palash,Bernardeschi,9999-01-01
19422,Florian,Budinsky,9999-01-01
19425,Xuejia,Pettey,9999-01-01
19442,Terresa,Perez,9999-01-01
19445,Xinglin,Gecsel,9999-01-01
19453,Baoqiu,Buescher,9999-01-01
19454,Taisook,Hutter,9999-01-01
19482,Saniya,Riesenhuber,9999-01-01
19487,Huiqun,Cannane,9999-01-01
19488,Maris,Perly,9999-01-01
19493,Caolyn,Tramer,9999-01-01
19501,Kokou,Baranowski,9999-01-01
19504,Mingsen,Valtorta,9999-01-01
19511,Jamaludin,Fujisaki,9999-01-01
19515,Keiichiro,Gurbaxani,9999-01-01
19518,Genta,Vieri,9999-01-01
19543,Chaitali,Perl,9999-01-01
19565,Zito,Riesenhuber,9999-01-01
19570,Uwe,Kobuchi,9999-01-01
19580,Stein,Tagansky,9999-01-01
19583,Edwin,Veccia,9999-01-01
19586,Hirochika,Minakawa,9999-01-01
19602,Sandeepan,Olivero,9999-01-01
19604,Nahla,Cappello,9999-01-01
19612,Chenxi,Erdmenger,9999-01-01
19614,Theron,Velasco,9999-01-01
19617,Mircea,Landherr,9999-01-01
19621,Radhakrishnan,Albarhamtoshy,9999-01-01
19624,Younwoo,Wolniewicz,9999-01-01
19629,Stepehn,Matzke,9999-01-01
19633,Tayeb,Nourani,9999-01-01
19634,Phuoc,Etalle,9999-01-01
19637,Dipayan,Papastamatiou,9999-01-01
19639,Sibyl,Terlouw,9999-01-01
19644,Jackson,Isaac,9999-01-01
19653,Gay,Crooks,9999-01-01
19663,Sverrir,Navazio,9999-01-01
19669,Shem,Honiden,9999-01-01
19674,Mart,Varley,9999-01-01
19689,Dipankar,Herath,9999-01-01
19708,Ortrud,Biros,9999-01-01
19712,Kristine,Litzler,9999-01-01
19722,Achilleas,Boudaillier,9999-01-01
19723,Xuejun,Magalhaes,9999-01-01
19724,Visit,Hasham,9999-01-01
19728,Candido,Ramsey,9999-01-01
19737,Harngdar,Cools,9999-01-01
19744,Aleksander,Skafidas,9999-01-01
19746,Shiv,Zeidenstein,9999-01-01
19771,Aral,Katalagarianos,9999-01-01
19776,Kersti,Comellas,9999-01-01
19804,Tamiya,Benzmuller,9999-01-01
19814,Subhrajyoti,Rosaz,9999-01-01
19818,Ashish,Ventosa,9999-01-01
19828,Dannz,Maliniak,9999-01-01
19831,Kankanahalli,Begiun,9999-01-01
19841,Adil,Straney,9999-01-01
19843,Mohamadou,Peir,9999-01-01
19849,Weicheng,Serre,9999-01-01
19874,Xuejia,Kuzuoka,9999-01-01
19882,Thanasis,Demri,9999-01-01
19900,Honesty,Luon,9999-01-01
19904,Mototsugu,Rosenbaum,9999-01-01
19929,Saniya,Katzenelson,9999-01-01
19933,Taizo,Bharadwaj,9999-01-01
19940,Reinhard,Einsfeld,9999-01-01
19943,Shimshon,Schoegge,9999-01-01
19944,Arve,Yamaashi,9999-01-01
19955,IEEE,Conry,9999-01-01
19971,Muneo,Lanteri,9999-01-01
19975,Mabry,Geffroy,9999-01-01
19982,Khatoun,Baba,9999-01-01
20002,Jaber,Brender,9999-01-01
20013,Jaewoo,Lanphier,9999-01-01
20022,Felicidad,Bellone,9999-01-01
20024,Martine,Kambil,9999-01-01
20039,Udo,Harbusch,9999-01-01
20059,Pranay,Panwar,9999-01-01
20060,Chrisa,Attimonelli,9999-01-01
20063,Guttorm,Carrere,9999-01-01
20075,Mikhail,Oberman,9999-01-01
20083,Subhrajyoti,Merkl,9999-01-01
20091,Janalee,Bach,9999-01-01
20117,Yoshimitsu,Hanabata,9999-01-01
20121,Oldrich,Bazelow,9999-01-01
20130,Xiaoshan,Picco,9999-01-01
20148,Ibibia,Polupanov,9999-01-01
20159,Isamu,Valiente,9999-01-01
20170,Emdad,Himler,9999-01-01
20171,Kazuhira,Murtha,9999-01-01
20181,Thodoros,Wegerle,9999-01-01
20186,Jianhua,Narahari,9999-01-01
20197,Bodo,Braccini,9999-01-01
20218,Ioana,Gihr,9999-01-01
20245,Halsur,Fujisawa,9999-01-01
20251,Cristinel,Unno,9999-01-01
20265,Amalendu,Willoner,9999-01-01
20284,Monique,Parascandalo,9999-01-01
20305,Gou,Birnbaum,9999-01-01
20316,Kellie,Krybus,9999-01-01
20325,Katsuyuki,England,9999-01-01
20327,Doowon,Lyonns,9999-01-01
20336,Magy,Wolniewicz,9999-01-01
20339,Masami,Jumpertz,9999-01-01
20346,Jeong,Antonakopoulos,9999-01-01
20358,Arve,Peir,9999-01-01
20367,Bernt,Takanami,9999-01-01
20368,Denis,Samarati,9999-01-01
20392,Terresa,Sidje,9999-01-01
20405,JiYoung,Mitina,9999-01-01
20408,Debatosh,Smailagic,9999-01-01
20416,Oddvar,Swiler,9999-01-01
20425,TRUE,Schapiro,9999-01-01
20436,Rasiah,Kavraki,9999-01-01
20454,Nidapan,Gunderson,9999-01-01
20456,Sigeru,Highland,9999-01-01
20489,Boguslaw,Garrabrants,9999-01-01
20494,Lucien,Pagter,9999-01-01
20528,Dines,Bednarek,9999-01-01
20534,Rosita,Kalloufi,9999-01-01
20538,Gro,Hebert,9999-01-01
20545,Woody,Chaudhury,9999-01-01
20548,Edwin,Bugrara,9999-01-01
20558,Toong,Panangaden,9999-01-01
20562,Pranay,Riexinger,9999-01-01
20586,Akeel,Clouatre,9999-01-01
20601,Dipankar,Duclos,9999-01-01
20606,Marjo,Speer,9999-01-01
20621,Arumugam,Navazio,9999-01-01
20626,Hercules,Varman,9999-01-01
20631,Masaki,Heiserman,9999-01-01
20636,Hsiangchu,Collavizza,9999-01-01
20640,Maris,Baba,9999-01-01
20651,Alexius,Vickson,9999-01-01
20666,Shushma,Linares,9999-01-01
20693,Yefim,Flasterstein,9999-01-01
20716,Nikolaos,Basart,9999-01-01
20751,Nitsan,Zyda,9999-01-01
20755,Jungsoon,Szilard,9999-01-01
20765,Steve,Viele,9999-01-01
20766,Chenyi,Conry,9999-01-01
20793,Pranav,Luft,9999-01-01
20794,Shaz,Rathonyi,9999-01-01
20820,Otilia,DeMori,9999-01-01
20836,Jingling,Alameldin,9999-01-01
20857,Jinxi,Werthner,9999-01-01
20881,Duangkaew,Hainaut,9999-01-01
20903,Yagil,Kemmerer,9999-01-01
20928,Menkae,Chinin,9999-01-01
20929,Along,Hebden,9999-01-01
20957,Kersti,Wiegley,9999-01-01
20964,Clyde,Erez,9999-01-01
20965,Tadanori,Bahl,9999-01-01
20968,Nimmagadda,Rijsenbrij,9999-01-01
20987,Domenick,Rabejac,9999-01-01
21007,Christfried,Junet,9999-01-01
21011,Demin,Zedlitz,9999-01-01
21037,Kensei,Casley,9999-01-01
21078,Shaw,Bolotov,9999-01-01
21092,Chikara,Montresor,9999-01-01
21109,Lech,Chenoweth,9999-01-01
21127,Ziyad,Coorg,9999-01-01
21133,Carrsten,Brizzi,9999-01-01
21135,KayLiang,Alpay,9999-01-01
21138,Niteen,Haraldson,9999-01-01
21157,Jouko,Demos,9999-01-01
21161,Irena,Moffat,9999-01-01
21165,Mingdong,Pfau,9999-01-01
21178,Ymte,Skrikant,9999-01-01
21192,Sajjad,Krohm,9999-01-01
21206,Krisda,Walstra,9999-01-01
21211,Sasan,Pero,9999-01-01
21214,Weiru,Angelov,9999-01-01
21229,Vasilis,Collavizza,9999-01-01
21239,Krister,Chinin,9999-01-01
21251,Fatemeh,Riexinger,9999-01-01
21255,Jaewon,Baba,9999-01-01
21275,Waiman,Suppi,9999-01-01
21299,Tamiya,Navazio,9999-01-01
21312,Mani,Bahi,9999-01-01
21321,Laurentiu,Raney,9999-01-01
21344,Mohammed,Vanwelkenhuysen,9999-01-01
21361,Shooichi,Lally,9999-01-01
21363,Katsuyuki,Theuretzbacher,9999-01-01
21373,Gonzalo,Awdeh,9999-01-01
21391,Zijian,Pagter,9999-01-01
21396,Shaw,Manderick,9999-01-01
21402,Guadalupe,Gecsei,9999-01-01
21412,Paloma,Brizzi,9999-01-01
21421,Avishai,Yoshizawa,9999-01-01
21432,Kerhong,Weisert,9999-01-01
21454,Zsolt,Pocchiola,9999-01-01
21458,Yechiam,Kitai,9999-01-01
21505,Etsuo,Delaune,9999-01-01
21507,Mansur,Benzmuller,9999-01-01
21509,Udo,Rubsam,9999-01-01
21518,Minghong,Slaats,9999-01-01
21523,Eldridge,Lores,9999-01-01
21527,DeForest,Yurov,9999-01-01
21537,Boutros,Mitchem,9999-01-01
21548,Maren,Gimbel,9999-01-01
21560,Kyoichi,Dechter,9999-01-01
21566,Angel,Demos,9999-01-01
21580,Debatosh,Morton,9999-01-01
21583,Elliott,Fasbender,9999-01-01
21585,Shalesh,Gelosh,9999-01-01
21588,Licheng,Masamoto,9999-01-01
21609,Sibyl,Pappas,9999-01-01
21636,Munir,Erde,9999-01-01
21639,Caolyn,Domenig,9999-01-01
21642,Shaz,Erman,9999-01-01
21643,Yuuichi,Maksimenko,9999-01-01
21646,Gila,Guardalben,9999-01-01
21648,Mayuko,Fandrianto,9999-01-01
21660,Kwan,Casperson,9999-01-01
21663,Eberhardt,Serra,9999-01-01
21666,Remzi,Kroon,9999-01-01
21677,Zhensheng,Kavvadias,9999-01-01
21683,Jiang,Velasco,9999-01-01
21686,Kinh,Jansch,9999-01-01
21693,Palash,Schurmann,9999-01-01
21704,Xiaobin,Chorvat,9999-01-01
21705,Aleksandar,Luon,9999-01-01
21725,Hyuncheol,Calkin,9999-01-01
21741,Muneo,Raoux,9999-01-01
21750,Padma,Shumilov,9999-01-01
21751,Uinam,Savasere,9999-01-01
21754,Kenroku,Jonsson,9999-01-01
21758,Susumu,Picht,9999-01-01
21767,Supot,Lieblein,9999-01-01
21783,Domenick,Qiwen,9999-01-01
21808,Arra,Bharadwaj,9999-01-01
21820,Sanjay,Khasidashvili,9999-01-01
21835,Mang,Luck,9999-01-01
21844,Feipei,Birta,9999-01-01
21846,Otilia,Valiente,9999-01-01
21851,Falguni,Budinsky,9999-01-01
21859,Padma,Swen,9999-01-01
21871,Yongmao,Seiwald,9999-01-01
21877,Brigham,Biran,9999-01-01
21894,Marke,Yemenis,9999-01-01
21897,Sampalli,Kavanagh,9999-01-01
21908,Fen,Parfitt,9999-01-01
21920,Naftali,Schneeberger,9999-01-01
21926,Boguslaw,Aloisi,9999-01-01
21932,Shmuel,Grandbois,9999-01-01
21976,Randy,Uhrig,9999-01-01
21980,Gen,Miyakawa,9999-01-01
21984,Martine,Lemarechal,9999-01-01
21987,Dipankar,Fontet,9999-01-01
22008,Karlis,Ferretti,9999-01-01
22012,DeForest,Armand,9999-01-01
22054,Ottavia,Benveniste,9999-01-01
22066,Nakhoon,Roison,9999-01-01
22081,Constantine,Baar,9999-01-01
22095,Breannda,Schlumberger,9999-01-01
22100,Vishwani,Spataro,9999-01-01
22121,Saeed,Pfau,9999-01-01
22133,Annemarie,Bernardeschi,9999-01-01
22135,Guiseppe,Nyrup,9999-01-01
22165,Alenka,Emiris,9999-01-01
22179,Rosine,Garnick,9999-01-01
22180,Iara,Luef,9999-01-01
22190,Berry,Perna,9999-01-01
22205,Rafols,Sichman,9999-01-01
22210,Christoph,Pouyioutas,9999-01-01
22216,Thodoros,Cooley,9999-01-01
22226,Bangqing,Vigier,9999-01-01
22263,Xiahua,Claffy,9999-01-01
22269,Berto,Reeken,9999-01-01
22271,Sampalli,Kushnir,9999-01-01
22282,Shaz,Streit,9999-01-01
22292,Ekawit,Bernardinello,9999-01-01
22303,Garnik,Lortz,9999-01-01
22309,Lena,Liedekerke,9999-01-01
22310,Sahrah,Sinitsyn,9999-01-01
22311,Suzette,Kalsbeek,9999-01-01
22326,Mani,Skafidas,9999-01-01
22332,Rosine,Hebden,9999-01-01
22337,Leszek,Picci,9999-01-01
22367,Terresa,Barinka,9999-01-01
22374,Soenke,Klassen,9999-01-01
22375,Snehasis,Kulisch,9999-01-01
22382,Goh,Rusmann,9999-01-01
22405,Gritta,Parveen,9999-01-01
22416,Feiyu,Syrotiuk,9999-01-01
22424,Krister,Engelmann,9999-01-01
22429,Franziska,Terekhov,9999-01-01
22437,Xiaoqiu,Orsini,9999-01-01
22440,Odinaldo,Restivo,9999-01-01
22441,Angus,Neiman,9999-01-01
22443,Mari,Baja,9999-01-01
22480,Boaz,Mikschl,9999-01-01
22508,Basem,Lienhardt,9999-01-01
22511,Sadun,Isard,9999-01-01
22520,Mokhtar,Ranka,9999-01-01
22530,Tetsurou,Bazelow,9999-01-01
22535,Alejandra,Chachaty,9999-01-01
22536,Sukumar,Andreotta,9999-01-01
22549,Reinhard,Michaels,9999-01-01
22557,Abdulla,Luon,9999-01-01
22584,Bezalel,Feldhoffer,9999-01-01
22590,Suzette,Veevers,9999-01-01
22593,Danae,Jeansoulin,9999-01-01
22596,Slavian,Wegerle,9999-01-01
22601,Shigenori,Staelin,9999-01-01
22617,Uli,Tibblin,9999-01-01
22620,Terresa,Dusink,9999-01-01
22649,Reuven,Driscoll,9999-01-01
22663,Bokyung,Fargier,9999-01-01
22682,Kristina,Ananiadou,9999-01-01
22691,Morris,Bottner,9999-01-01
22702,Faiza,Reeken,9999-01-01
22716,Sreekrishna,Waymire,9999-01-01
22720,Olivera,Gornas,9999-01-01
22726,Steve,Shanbhogue,9999-01-01
22728,Makato,Codenie,9999-01-01
22735,Paddy,Diderrich,9999-01-01
22740,Koichi,Gelosh,9999-01-01
22744,Berna,Spelt,9999-01-01
22755,Marla,Albarhamtoshy,9999-01-01
22758,Mabry,Rijckaert,9999-01-01
22766,Yishay,Jumpertz,9999-01-01
22772,Sandeepan,McClurg,9999-01-01
22776,Ekawit,Whitcomb,9999-01-01
22783,Takahiro,Beerel,9999-01-01
22786,Moss,Usdin,9999-01-01
22809,Ziyad,Krupka,9999-01-01
22810,Lena,Shanbhogue,9999-01-01
22816,Berto,Greibach,9999-01-01
22838,Brendon,Markovitch,9999-01-01
22849,Moon,Solovay,9999-01-01
22855,Shalesh,Thimonier,9999-01-01
22861,Susumu,Baja,9999-01-01
22863,Petter,Denna,9999-01-01
22873,Ebbe,Ashish,9999-01-01
22887,Arno,Henseler,9999-01-01
22889,Edwin,Klassen,9999-01-01
22894,Muzhong,Casley,9999-01-01
22897,Weiru,Heering,9999-01-01
22910,Shawna,Cummings,9999-01-01
22919,Georg,Skogmar,9999-01-01
22924,Ziyad,Leslie,9999-01-01
22928,Sanjeeva,Angot,9999-01-01
22934,Parviz,Plumb,9999-01-01
22935,Toshimo,Foong,9999-01-01
22940,Shih,Isaac,9999-01-01
22947,Herbert,Schmiedel,9999-01-01
22953,Adhemar,Bashian,9999-01-01
22961,Hirochika,Masamoto,9999-01-01
22995,Ger,Stanfel,9999-01-01
23000,Arfst,Murillo,9999-01-01
23001,Akhilish,Irland,9999-01-01
23007,Hyuckchul,Spell,9999-01-01
23011,Suzette,Ferretti,9999-01-01
23023,Premsyl,Lenart,9999-01-01
23034,Josyula,Rosca,9999-01-01
23041,Nechama,Frijda,9999-01-01
23049,Zhenbing,Gurbaxani,9999-01-01
23053,Radhakrishnan,Riefers,9999-01-01
23066,Shuho,Deville,9999-01-01
23087,Nectarios,Bernini,9999-01-01
23094,Kristin,Juneja,9999-01-01
23095,Muneo,Woycyznski,9999-01-01
23104,Tadanori,Anido,9999-01-01
23119,Yaghout,Byoun,9999-01-01
23136,Narain,Skogmar,9999-01-01
23138,Pascal,Kaelbling,9999-01-01
23151,Ortrun,Lunt,9999-01-01
23159,Atilio,Esposito,9999-01-01
23187,Kwangho,Wossner,9999-01-01
23195,Mark,Ertl,9999-01-01
23196,Sahrah,Cheshire,9999-01-01
23211,Subir,Pehl,9999-01-01
23220,Christoper,Back,9999-01-01
23225,Xuejia,Burnard,9999-01-01
23245,Toshimitsu,Ruemmler,9999-01-01
23246,Muneo,Bhattacharjee,9999-01-01
23269,Aamer,Szmurlo,9999-01-01
23272,Sungwon,Yurek,9999-01-01
23278,Hein,Morrey,9999-01-01
23290,Parviz,Papsdorf,9999-01-01
23300,Froduald,Schauser,9999-01-01
23306,Ziva,Falco,9999-01-01
23314,Krassimir,Demizu,9999-01-01
23317,Huican,Worfolk,9999-01-01
23323,Siamak,Alvarado,9999-01-01
23330,Aloke,Cooley,9999-01-01
23342,Xinglin,Berendt,9999-01-01
23347,Kwun,Rosaz,9999-01-01
23362,Youjian,Yurek,9999-01-01
23363,Jacqueline,Zeleznik,9999-01-01
23369,Khalil,Zykh,9999-01-01
23370,Morris,Bodoff,9999-01-01
23374,Samphel,Gecsei,9999-01-01
23384,Branimir,Reinhard,9999-01-01
23404,Anneli,Gini,9999-01-01
23406,Masadi,Masada,9999-01-01
23421,Hironoby,Denti,9999-01-01
23426,Kristinn,Zhiwei,9999-01-01
23442,Vesna,Rindone,9999-01-01
23455,Aemilian,Sethi,9999-01-01
23460,Masato,Steinauer,9999-01-01
23466,Chikara,Anandan,9999-01-01
23470,Neven,Hutton,9999-01-01
23480,Dannz,Busillo,9999-01-01
23490,Xiaoheng,Zumaque,9999-01-01
23505,Yunming,Muchinsky,9999-01-01
23506,Shiv,Luck,9999-01-01
23511,Amalendu,Gecseg,9999-01-01
23517,Xiahua,Biron,9999-01-01
23521,Goh,Pappas,9999-01-01
23532,Duke,Bardell,9999-01-01
23533,Shimshon,Heemskerk,9999-01-01
23536,Nagui,Vural,9999-01-01
23554,Toshiki,Bail,9999-01-01
23573,Hercules,Steinauer,9999-01-01
